product_id,customer_id,quantity,sale_date,price_sale,price_product,revenue,profit_margin
178,398,7,2022-05-31,67.92,18.48,475.44,80.0206124852768
148,92,4,2022-08-17,49.14,41.55,196.56,31.0948310948311
143,362,9,2022-02-10,34.7,19.72,312.3,56.02305475504323
130,982,7,2022-09-24,88.53,47.96,619.71,63.729809104258436
165,774,1,2022-04-07,98.15,34.35,98.15,76.00611309220581
108,310,1,2022-12-12,22.82,37.78,22.82,-23.488168273444344
179,132,9,2022-04-01,19.13,18.32,172.17,16.518557239937266
199,836,4,2022-09-17,52.49,49.75,209.96,27.719565631548875
141,80,3,2022-07-05,22.32,50.86,66.96000000000001,-76.83691756272401
143,184,2,2022-04-08,33.08,19.72,66.16,53.869407496977026
191,464,7,2022-03-01,94.35,13.12,660.4499999999999,91.22416534181241
114,300,5,2022-05-02,92.87,48.3,464.35,61.13922687627866
157,538,1,2022-01-22,48.67,79.96,48.67,-15.82083418943907
110,725,3,2022-10-02,47.98,85.09,143.94,-50.66694456023345
167,89,3,2022-07-27,23.12,14.6,69.36,49.48096885813149
129,199,7,2022-03-03,19.71,30.06,137.97,7.255200405885335
168,367,6,2022-10-28,35.22,86.35,211.32,-113.62862010221464
186,487,4,2022-07-11,87.61,69.5,350.44,36.83369478370049
178,45,4,2022-02-24,90.8,18.48,363.2,85.05506607929514
193,905,1,2022-01-21,89.13,50.15,89.13,57.30954785145293
131,565,9,2022-08-04,24.05,46.16,216.45000000000002,-15.841995841995837
168,318,9,2022-06-11,26.44,86.35,237.96,-184.56883509833582
168,850,4,2022-07-29,10.73,86.35,42.92,-601.2115563839701
160,417,4,2022-08-14,38.69,51.71,154.76,-8.761953993279919
120,153,7,2022-01-10,20.91,81.43,146.37,-188.71353419416545
101,370,1,2022-07-19,20.29,57.76,20.29,-123.1641202562839
123,319,5,2022-09-08,91.49,83.34,457.45,26.604000437206242
181,706,7,2022-08-15,13.76,69.43,96.32,-308.5029069767442
155,238,1,2022-08-17,68.02,64.37,68.02,25.46309908850337
138,52,9,2022-07-04,78.2,78.58,703.8000000000001,11.649616368286445
135,106,1,2022-11-14,49.06,30.7,49.06,55.707297187117824
124,96,9,2022-04-02,18.97,14.69,170.73,37.26937269372693
169,202,5,2022-08-27,89.11,43.37,445.55,68.36494220626193
147,44,9,2022-03-12,61.99,47.06,557.91,48.73366672043878
194,27,8,2022-10-03,19.71,20.81,157.68,19.888381532217156
114,689,1,2022-02-09,42.91,48.3,42.91,15.893731065019795
138,103,5,2022-10-24,85.36,78.58,426.8,19.060449859418927
160,421,1,2022-10-22,20.05,51.71,20.05,-109.87531172069825
164,309,6,2022-07-13,81.3,35.9,487.79999999999995,68.72078720787208
150,821,8,2022-08-03,10.99,85.1,87.92,-514.2857142857143
173,649,5,2022-03-12,19.48,15.85,97.4,57.956878850102676
121,666,2,2022-06-14,67.97,35.59,135.94,57.23113138149183
151,336,6,2022-12-17,89.5,47.1,537.0,61.452513966480446
153,237,6,2022-04-07,74.62,33.6,447.72,70.10184937014205
127,227,3,2022-01-14,93.98,95.62,281.94,9.353053841242824
128,895,6,2022-03-27,63.53,66.59,381.18,10.310089721391476
123,422,8,2022-07-29,72.4,83.34,579.2,7.251381215469613
188,505,4,2022-04-08,27.21,38.2,108.84,10.290334435869168
137,877,9,2022-10-04,13.35,35.5,120.14999999999999,-109.06367041198504
193,822,9,2022-06-22,34.73,50.15,312.57,-9.5594586812554
117,386,3,2022-03-24,89.87,84.07,269.61,28.485590297095815
162,785,5,2022-02-26,39.03,94.35,195.15,-114.0404816807584
199,980,8,2022-04-18,43.7,49.75,349.6,13.180778032036624
190,686,8,2022-11-27,34.68,16.63,277.44,61.274509803921575
134,366,6,2022-08-10,32.21,11.79,193.26,68.64327848494256
185,989,1,2022-06-29,99.1,38.83,99.1,67.27547931382442
117,546,3,2022-10-22,55.86,84.07,167.57999999999998,-15.055495882563546
110,570,2,2022-01-28,23.06,85.09,46.12,-213.48655680832613
159,737,5,2022-10-07,77.43,49.07,387.15000000000003,59.42141288906109
191,954,7,2022-04-12,73.07,13.12,511.48999999999995,88.66840016422609
179,532,7,2022-09-03,59.05,18.32,413.34999999999997,72.95512277730737
183,271,2,2022-08-08,45.7,57.15,91.4,-12.407002188183796
170,565,7,2022-11-28,71.5,33.65,500.5,66.50349650349649
173,309,7,2022-10-14,79.88,15.85,559.16,89.74712068102153
168,663,9,2022-05-03,68.82,86.35,619.3799999999999,-9.328683522231913
193,339,6,2022-02-27,52.47,50.15,314.82,27.482370878597294
121,186,5,2022-12-20,12.81,35.59,64.05,-126.93208430913347
168,111,8,2022-01-31,18.5,86.35,148.0,-306.70270270270265
182,179,7,2022-04-01,32.62,97.16,228.33999999999997,-117.78050275904357
178,881,2,2022-06-27,31.56,18.48,63.12,57.00253485424588
102,754,3,2022-03-31,57.52,13.13,172.56,81.7107093184979
179,575,7,2022-06-19,20.03,18.32,140.21,20.269595606590116
155,152,7,2022-04-03,90.0,64.37,630.0,43.666666666666664
136,406,6,2022-02-11,46.9,39.25,281.4,36.28997867803838
192,423,8,2022-12-11,88.7,63.24,709.6,48.20744081172492
181,893,2,2022-12-12,98.05,69.43,196.1,42.67210606833248
105,95,3,2022-03-04,94.35,42.76,283.04999999999995,63.30683624801272
144,92,2,2022-08-20,20.12,26.53,40.24,-6.461232604373761
128,518,9,2022-06-12,70.41,66.59,633.6899999999999,19.073995171140464
139,38,8,2022-05-29,13.18,94.14,105.44,-440.97116843702577
166,101,1,2022-09-01,44.12,32.0,44.12,55.98368087035357
166,364,2,2022-11-24,38.79,32.0,77.58,49.93555039958752
132,392,9,2022-05-14,75.14,92.59,676.26,3.926004791056698
151,674,4,2022-11-19,76.19,47.1,304.76,54.71846699041869
188,77,3,2022-02-02,95.11,38.2,285.33,74.33498054883819
151,886,9,2022-09-25,55.5,47.1,499.5,37.83783783783784
119,800,1,2022-10-21,22.77,40.95,22.77,-20.289855072463773
137,815,6,2022-03-22,11.07,35.5,66.42,-152.12285456187894
140,55,8,2022-08-03,37.06,98.15,296.48,-87.66864543982729
118,615,6,2022-02-02,26.65,61.77,159.89999999999998,-92.27016885553473
156,696,3,2022-09-14,84.79,77.2,254.37,24.035853284585457
137,24,9,2022-04-08,27.64,35.5,248.76,-0.9768451519536887
113,453,7,2022-07-20,58.44,46.19,409.08,28.88432580424366
100,669,4,2022-04-09,30.07,35.97,120.28,-6.484868639840381
110,6,1,2022-05-31,23.16,85.09,23.16,-212.13298791019005
151,675,5,2022-06-02,85.87,47.1,429.35,59.822988238034235
141,322,2,2022-03-20,86.19,50.86,172.38,54.20582434157095
188,788,4,2022-09-01,98.4,38.2,393.6,75.1930894308943
157,859,2,2022-05-09,39.8,79.96,79.6,-41.63316582914573
152,594,7,2022-12-29,35.5,32.32,248.5,44.33802816901408
180,935,6,2022-08-08,13.59,85.35,81.53999999999999,-360.0441501103753
118,722,3,2022-09-04,89.94,61.77,269.82,43.028685790527014
175,427,2,2022-09-27,39.68,94.4,79.36,-89.61693548387095
187,530,6,2022-01-27,12.02,10.88,72.12,25.124792013311147
150,173,2,2022-01-18,14.96,85.1,29.92,-351.2700534759358
161,219,5,2022-11-30,43.18,22.83,215.9,63.270032422417785
100,841,6,2022-11-11,50.51,35.97,303.06,36.606612551969896
158,535,8,2022-11-08,25.67,84.43,205.36,-192.520451889365
187,504,7,2022-05-21,71.08,10.88,497.56,87.33821046707935
100,351,3,2022-03-30,65.47,35.97,196.41,51.092103253398506
169,618,2,2022-12-16,33.27,43.37,66.54,15.269011121130152
143,473,2,2022-11-26,42.27,19.72,84.54,63.89874615566596
131,596,6,2022-10-10,57.32,46.16,343.92,51.395673412421495
116,716,9,2022-11-03,94.95,19.27,854.5500000000001,88.21484992101107
152,903,7,2022-05-29,24.65,32.32,172.54999999999998,19.837728194726157
171,883,2,2022-04-23,96.42,44.58,192.84,61.906243517942336
112,431,5,2022-12-16,33.29,65.48,166.45,-65.39501351757285
121,498,1,2022-01-29,29.54,35.59,29.54,1.5910629654705446
152,67,9,2022-02-25,97.75,32.32,879.75,79.7851662404092
199,378,4,2022-01-31,84.75,49.75,339.0,55.233038348082594
135,604,5,2022-10-04,85.41,30.7,427.04999999999995,74.55801428404168
140,521,7,2022-11-29,45.55,98.15,318.84999999999997,-52.689352360043905
163,799,9,2022-06-09,93.98,81.78,845.82,31.985528835922537
136,20,8,2022-12-03,42.49,39.25,339.92,29.67757119322194
163,441,4,2022-05-08,17.18,81.78,68.72,-272.0605355064028
199,274,7,2022-06-28,18.38,49.75,128.66,-106.42002176278564
129,736,6,2022-05-28,81.24,30.06,487.43999999999994,77.49876907927128
179,277,6,2022-04-05,51.75,18.32,310.5,69.14009661835749
165,490,5,2022-03-09,21.81,34.35,109.05,-7.977991746905098
110,935,1,2022-11-07,30.39,85.09,30.39,-137.87430075682792
174,926,3,2022-05-23,13.38,92.92,40.14,-438.0418535127054
115,481,1,2022-02-12,45.7,47.41,45.7,34.26695842450766
186,815,2,2022-12-06,39.09,69.5,78.18,-41.570734203121
170,46,8,2022-05-23,18.12,33.65,144.96,-32.174392935982326
111,627,9,2022-04-09,93.23,25.34,839.07,78.16153598627051
178,763,8,2022-06-03,60.69,18.48,485.52,77.64046795188663
121,939,2,2022-06-09,14.26,35.59,28.52,-103.85694249649369
153,123,7,2022-07-12,58.95,33.6,412.65000000000003,62.15436810856658
150,215,1,2022-06-28,65.08,85.1,65.08,-3.7338660110633173
118,467,6,2022-03-30,23.09,61.77,138.54,-121.91424859246428
132,863,5,2022-10-23,95.84,92.59,479.20000000000005,24.676544240400673
156,539,1,2022-03-04,26.27,77.2,26.27,-145.18462124095927
137,391,6,2022-04-24,64.48,35.5,386.88,56.71526054590571
192,246,6,2022-09-11,48.36,63.24,290.15999999999997,5.004135649296943
122,996,2,2022-04-06,49.77,16.53,99.54,80.67108700020094
178,59,7,2022-05-26,79.52,18.48,556.64,82.93511066398389
172,110,9,2022-06-23,73.73,35.68,663.57,58.80916858809169
109,928,8,2022-09-30,48.19,64.91,385.52,2.8429134675243777
144,877,5,2022-06-19,11.74,26.53,58.7,-82.45315161839865
159,135,7,2022-07-30,81.3,49.07,569.1,61.3530135301353
157,33,5,2022-01-30,76.21,79.96,381.04999999999995,26.03332895945414
170,371,9,2022-08-18,14.7,33.65,132.29999999999998,-62.925170068027214
103,139,3,2022-01-22,50.82,31.36,152.46,46.34002361275088
136,388,9,2022-12-26,81.73,39.25,735.57,63.440597087972606
164,302,5,2022-11-23,59.3,35.9,296.5,57.116357504215856
175,948,9,2022-06-28,81.83,94.4,736.47,8.053281192716613
186,794,5,2022-03-22,27.59,69.5,137.95,-100.57992026096414
104,443,2,2022-06-09,68.48,41.12,136.96,62.39778037383178
186,744,7,2022-06-01,16.95,69.5,118.64999999999999,-226.4896755162242
177,349,7,2022-09-08,72.33,31.1,506.31,65.03525508087931
180,340,2,2022-09-06,32.03,85.35,64.06,-95.19200749297534
177,879,6,2022-11-07,20.7,31.1,124.19999999999999,-22.17391304347826
152,240,5,2022-03-02,26.3,32.32,131.5,24.86692015209125
101,73,7,2022-09-22,74.29,57.76,520.0300000000001,39.04967021133396
179,511,2,2022-06-07,32.12,18.32,64.24,50.28019925280199
143,89,4,2022-12-04,64.8,19.72,259.2,76.45061728395062
180,62,9,2022-05-20,79.71,85.35,717.39,21.565675573955577
122,559,1,2022-08-24,81.96,16.53,81.96,88.2625671059053
158,624,5,2022-05-19,58.1,84.43,290.5,-29.24268502581756
165,43,5,2022-03-19,58.1,34.35,290.5,59.46643717728054
139,817,8,2022-04-03,72.21,94.14,577.68,1.260213266860541
151,273,3,2022-03-03,84.3,47.1,252.89999999999998,59.07473309608541
174,294,2,2022-06-27,11.33,92.92,22.66,-535.3927625772285
172,317,7,2022-03-12,59.26,35.68,414.82,48.75126560917988
129,723,4,2022-04-14,26.79,30.06,107.16,31.765584173198945
114,286,7,2022-03-16,51.63,48.3,361.41,30.098779779198136
178,950,6,2022-03-18,86.98,18.48,521.88,84.39871234766613
177,534,2,2022-03-30,65.06,31.1,130.12,61.12818936366431
111,316,1,2022-04-03,62.89,25.34,62.89,67.62601367467006
191,462,6,2022-12-07,12.64,13.12,75.84,34.493670886075954
106,766,2,2022-09-17,50.11,35.2,100.22,54.73957293953303
130,201,7,2022-09-18,23.4,47.96,163.79999999999998,-37.22222222222223
145,160,4,2022-11-24,22.32,14.92,89.28,46.46057347670251
146,115,2,2022-04-04,92.83,94.29,185.66,15.93234945599482
130,315,2,2022-09-02,81.07,47.96,162.14,60.392253607993084
104,291,5,2022-09-06,88.11,41.12,440.55,70.7751674043809
124,371,2,2022-04-23,84.32,14.69,168.64,85.88709677419354
142,622,6,2022-02-02,55.43,21.65,332.58,65.41583979794335
130,199,3,2022-01-02,62.94,47.96,188.82,48.98315856371147
198,513,8,2022-09-02,71.27,24.23,570.16,75.69804967026799
167,129,1,2022-09-06,78.02,14.6,78.02,85.0294796206101
114,410,6,2022-05-03,96.55,48.3,579.3,62.620403935784566
170,220,6,2022-03-01,46.48,33.65,278.88,48.47246127366609
129,558,3,2022-06-04,18.76,30.06,56.28,2.558635394456292
100,489,8,2022-09-26,51.98,35.97,415.84,38.39938437860715
163,333,6,2022-03-13,96.52,81.78,579.12,33.77538334024036
194,668,7,2022-07-03,49.54,20.81,346.78,68.12676624949536
181,151,4,2022-06-17,44.08,69.43,176.32,-27.518148820326687
133,93,8,2023-06-16,41.97,19.48,335.76,71.26518942101501
192,272,5,2023-04-22,10.31,63.24,51.550000000000004,-345.5868089233753
193,787,2,2023-01-11,63.8,50.15,127.6,40.360501567398124
185,516,4,2023-08-11,48.75,38.83,195.0,33.47692307692308
166,946,7,2023-08-14,41.55,32.0,290.84999999999997,53.26113116726835
113,922,7,2023-06-16,59.62,46.19,417.34,30.29184837302918
144,472,2,2023-04-25,23.59,26.53,47.18,9.198813056379814
191,395,8,2023-02-17,41.21,13.12,329.68,79.90778937151177
185,545,2,2023-01-29,51.24,38.83,102.48,36.7096018735363
177,574,1,2023-07-11,48.81,31.1,48.81,48.18684695759066
136,907,2,2023-03-08,74.78,39.25,149.56,60.04279219042525
187,1,9,2023-07-19,15.92,10.88,143.28,43.46733668341709
161,81,1,2023-05-14,84.69,22.83,84.69,81.27287755343016
107,978,1,2023-07-16,94.31,95.78,94.31,10.444279503764191
167,800,7,2023-08-14,17.07,14.6,119.49000000000001,31.575864089045112
178,891,2,2023-06-29,79.23,18.48,158.46,82.87264924902182
104,44,4,2023-06-16,78.08,41.12,312.32,67.02100409836066
163,108,6,2023-02-10,27.58,81.78,165.48,-131.76214648295868
176,968,3,2023-06-28,10.71,83.94,32.13,-537.7217553688141
188,805,6,2023-02-15,74.36,38.2,446.15999999999997,67.17321140398063
177,118,5,2023-06-10,35.86,31.1,179.3,29.47573898494144
136,944,8,2023-03-24,63.96,39.25,511.68,53.28330206378986
145,860,8,2023-06-11,20.76,14.92,166.08,42.43737957610791
136,224,3,2023-01-21,82.45,39.25,247.35000000000002,63.759854457246824
161,205,3,2023-08-03,95.06,22.83,285.18,83.31580054702293
193,702,6,2023-01-01,44.43,50.15,266.58,14.359666891739822
101,346,4,2023-01-07,78.65,57.76,314.6,42.4284806102988
151,436,3,2023-07-15,56.98,47.1,170.94,39.45243945243945
195,284,3,2023-03-18,39.71,14.09,119.13,73.63384537899775
160,944,8,2023-01-20,62.43,51.71,499.44,32.59650808905975
158,431,4,2023-07-31,83.58,84.43,334.32,10.157932519741559
190,198,9,2023-06-06,15.65,16.63,140.85,14.185303514377
103,776,8,2023-07-05,98.97,31.36,791.76,72.44619581691421
101,766,2,2023-04-03,60.43,57.76,120.86,25.070329306635774
185,613,2,2023-06-26,45.12,38.83,90.24,28.124999999999993
112,9,1,2023-08-10,32.39,65.48,32.39,-69.99073788206238
162,140,3,2023-06-19,64.22,94.35,192.66,-30.084085954531307
137,928,9,2023-08-03,34.8,35.5,313.2,19.798850574712638
196,318,8,2023-04-08,75.24,17.19,601.92,84.56937799043061
198,810,4,2023-04-02,17.89,24.23,71.56,3.186137506987145
185,458,3,2023-03-30,61.59,38.83,184.77,47.34534827082319
178,571,5,2023-01-08,85.05,18.48,425.25,84.04467960023516
175,657,2,2023-01-12,87.26,94.4,174.52,13.774925509970215
113,838,1,2023-03-23,28.42,46.19,28.42,-46.235045742434906
118,18,3,2023-06-03,14.71,61.77,44.13,-248.33446634942214
152,591,9,2023-04-08,91.11,32.32,819.99,78.31193063330039
199,413,3,2023-02-02,44.59,49.75,133.77,14.91365777080064
166,494,4,2023-05-02,49.34,32.0,197.36,60.64045399270369
111,978,6,2023-01-04,67.81,25.34,406.86,69.9749299513346
188,280,6,2023-01-15,37.55,38.2,225.29999999999998,34.993342210386146
130,507,2,2023-06-27,36.08,47.96,72.16,11.00332594235033
113,614,1,2023-05-05,66.96,46.19,66.96,37.933094384707275
102,9,8,2023-04-28,62.8,13.13,502.4,83.2484076433121
155,93,6,2023-07-18,29.34,64.37,176.04,-72.80163599182005
106,693,7,2023-06-21,38.04,35.2,266.28,40.37854889589905
111,757,9,2023-06-08,75.98,25.34,683.82,73.20347459857858
151,876,9,2023-07-28,56.09,47.1,504.81000000000006,38.49170975218399
107,757,6,2023-03-19,93.57,95.78,561.42,9.736026504221439
150,295,1,2023-07-14,15.18,85.1,15.18,-344.72990777338606
184,66,3,2023-06-25,60.41,67.74,181.23,17.33156762125476
115,377,8,2023-04-10,54.01,47.41,432.08,44.380670246250695
126,206,6,2023-04-29,91.52,22.81,549.12,83.14029720279721
160,222,8,2023-05-31,59.73,51.71,477.84,29.549640046877617
133,126,1,2023-07-28,81.07,19.48,81.07,85.12396694214875
133,486,9,2023-03-22,48.0,19.48,432.0,74.87499999999999
117,601,9,2023-04-08,43.66,84.07,392.93999999999994,-47.205680256527714
156,10,3,2023-01-30,51.22,77.2,153.66,-25.751659508004682
106,951,8,2023-03-25,41.37,35.2,330.96,45.17766497461928
109,132,8,2023-01-15,20.2,64.91,161.6,-131.78217821782178
191,754,4,2023-07-05,75.77,13.12,303.08,89.07219216048567
148,471,9,2023-06-19,92.65,41.55,833.85,63.45385860766325
132,539,2,2023-02-14,44.5,92.59,89.0,-62.2247191011236
183,826,2,2023-01-28,38.22,57.15,76.44,-34.40607012035583
157,822,5,2023-03-10,11.37,79.96,56.849999999999994,-395.778364116095
188,433,7,2023-03-10,98.66,38.2,690.62,75.25846340968985
136,944,1,2023-02-27,35.64,39.25,35.64,16.161616161616166
159,26,9,2023-02-20,62.46,49.07,562.14,49.695805315401856
164,632,1,2023-06-22,94.67,35.9,94.67,73.13826977923313
173,305,5,2023-02-01,84.97,15.85,424.85,90.3613039896434
195,157,8,2023-04-11,78.23,14.09,625.84,86.61638757509907
115,145,6,2023-03-24,99.22,47.41,595.3199999999999,69.72384599879058
189,394,9,2023-01-16,63.68,40.63,573.12,47.55025125628141
151,882,1,2023-04-15,95.54,47.1,95.54,63.88947037889889
163,326,9,2023-08-05,91.25,81.78,821.25,29.95068493150685
106,612,1,2023-03-09,10.2,35.2,10.2,-122.3529411764706
103,5,3,2023-06-16,15.97,31.36,47.910000000000004,-70.7576706324358
139,312,7,2023-06-14,89.32,94.14,625.24,20.17465293327362
152,602,3,2023-04-10,87.48,32.32,262.44,77.41197988111568
125,899,6,2023-08-13,38.97,98.47,233.82,-119.19425198870928
109,599,4,2023-05-22,86.49,64.91,345.96,45.86657417042432
146,586,4,2023-02-17,67.02,94.29,268.08,-16.44285287973741
176,696,9,2023-02-12,44.18,83.94,397.62,-54.59483929379809
135,652,3,2023-03-08,16.79,30.7,50.37,-29.42227516378798
119,497,9,2023-07-31,47.19,40.95,424.71,41.95804195804195
168,240,8,2023-04-19,32.73,86.35,261.84,-129.88084326306142
139,278,7,2023-06-13,17.76,94.14,124.32000000000001,-301.46396396396386
110,136,3,2023-02-05,53.7,85.09,161.10000000000002,-34.618249534450655
128,848,8,2023-03-20,62.29,66.59,498.32,8.524642799807356
174,179,3,2023-04-25,12.02,92.92,36.06,-498.9184692179701
131,847,5,2023-06-16,63.11,46.16,315.55,55.85485659958802
159,254,3,2023-06-25,29.75,49.07,89.25,-5.613445378151266
167,926,8,2023-06-26,29.68,14.6,237.44,60.64690026954178
123,977,4,2023-01-02,48.15,83.34,192.6,-39.460020768431995
181,44,6,2023-08-08,11.62,69.43,69.72,-383.7349397590362
173,154,6,2023-05-11,37.69,15.85,226.14,78.27009816927567
174,715,4,2023-03-24,23.26,92.92,93.04,-209.50128976784174
111,896,1,2023-05-06,79.72,25.34,79.72,74.46061214249875
129,463,9,2023-01-29,18.91,30.06,170.19,3.3315705975674197
155,415,2,2023-01-16,43.53,64.37,87.06,-16.471399035148178
196,759,2,2023-03-06,96.57,17.19,193.14,87.977632805219
116,812,7,2023-08-02,49.5,19.27,346.5,77.3939393939394
164,544,9,2023-03-27,87.1,35.9,783.9,70.8036739380023
190,332,8,2023-04-23,41.42,16.63,331.36,67.57605021728634
173,71,5,2023-07-10,26.78,15.85,133.9,69.41747572815535
156,704,3,2023-04-06,54.43,77.2,163.29,-18.335476759140175
110,553,1,2023-03-28,30.54,85.09,30.54,-136.7059593975115
143,378,5,2023-01-30,11.26,19.72,56.3,-35.52397868561279
122,414,4,2023-03-08,83.62,16.53,334.48,88.49557522123894
116,978,4,2023-05-05,42.37,19.27,169.48,73.58980410667925
181,289,9,2023-08-02,67.82,69.43,610.3799999999999,17.118843998820395
137,977,3,2023-07-02,65.24,35.5,195.71999999999997,57.21949724095647
117,78,5,2023-04-27,43.5,84.07,217.5,-47.7471264367816
102,570,5,2023-05-17,15.94,13.13,79.7,34.00250941028858
132,471,1,2023-06-20,77.16,92.59,77.16,6.44116122343183
154,760,5,2023-02-26,35.02,33.5,175.10000000000002,42.46145059965735
172,392,1,2023-01-21,50.63,35.68,50.63,40.015800908552244
139,559,9,2023-04-14,64.84,94.14,583.5600000000001,-9.962985811227627
104,581,7,2023-04-09,46.84,41.12,327.88,45.025619128949614
187,440,9,2023-02-10,81.88,10.88,736.92,89.00830483634587
177,334,6,2023-06-22,15.31,31.1,91.86,-65.1861528412802
184,624,9,2023-07-24,21.31,67.74,191.79,-134.3500703894885
148,961,4,2023-05-10,85.65,41.55,342.6,60.467016929363695
161,888,6,2023-02-16,61.68,22.83,370.08,74.28664072632944
117,121,7,2023-06-10,44.21,84.07,309.47,-45.37434969463921
183,500,4,2023-05-22,41.9,57.15,167.6,-22.60143198090692
155,576,4,2023-01-21,79.17,64.37,316.68,35.960591133004925
146,115,5,2023-04-19,27.51,94.29,137.55,-183.6786623046165
176,668,6,2023-01-06,24.37,83.94,146.22,-180.2626179729175
191,42,5,2023-02-03,83.04,13.12,415.20000000000005,90.02890173410405
134,747,1,2023-03-23,51.38,11.79,51.38,80.3425457376411
166,156,2,2023-06-10,60.63,32.0,121.26,67.96965198746496
168,357,6,2023-04-11,77.37,86.35,464.22,2.753005040713467
160,437,7,2023-08-08,95.33,51.71,667.31,55.85859645442148
179,597,2,2023-05-04,21.33,18.32,42.66,25.12892639474917
168,539,5,2023-01-14,90.86,86.35,454.3,17.191283292978213
177,124,7,2023-02-19,90.89,31.1,636.23,72.1751567829244
171,60,7,2023-04-07,39.75,44.58,278.25,7.597484276729567
175,964,8,2023-03-22,51.56,94.4,412.48,-45.92707525213342
119,883,2,2023-06-19,69.0,40.95,138.0,60.30434782608695
102,49,2,2023-05-25,26.28,13.13,52.56,59.969558599695596
169,909,2,2023-04-11,61.34,43.37,122.68,54.043038800130425
167,586,8,2023-02-17,83.46,14.6,667.68,86.0052719865804
184,468,6,2023-04-19,47.54,67.74,285.24,-5.048380311316783
171,130,7,2023-05-03,91.83,44.58,642.81,60.002177937493194
168,673,6,2023-07-19,27.92,86.35,167.52,-169.48424068767903
169,445,1,2023-03-04,13.94,43.37,13.94,-102.22381635581064
174,211,1,2023-06-28,31.59,92.92,31.59,-127.88857233301675
144,322,3,2023-06-18,95.98,26.53,287.94,77.68285059387372
140,94,1,2023-07-30,34.99,98.15,34.99,-98.77107745070019
122,99,9,2023-04-11,96.07,16.53,864.6299999999999,89.98646820027064
174,168,3,2023-04-29,10.79,92.92,32.37,-567.191844300278
141,939,2,2023-06-14,26.81,50.86,53.62,-47.221186124580385
105,526,7,2023-04-23,17.35,42.76,121.45000000000002,-99.53890489913542
126,754,8,2023-06-11,21.49,22.81,171.92,28.199162401116794
195,252,3,2023-07-31,81.64,14.09,244.92000000000002,87.17540421362078
191,353,6,2023-06-15,99.75,13.12,598.5,91.69924812030075
124,672,4,2023-02-17,48.2,14.69,192.8,75.31120331950207
121,8,3,2023-05-07,36.48,35.59,109.44,20.312499999999993
178,106,7,2023-03-17,49.08,18.48,343.56,72.35126324368379
185,39,7,2023-04-11,38.12,38.83,266.84,14.926547743966417
144,311,4,2023-06-10,96.07,26.53,384.28,77.70375767669407
120,828,4,2023-02-27,79.58,81.43,318.32,24.139230962553405
132,104,8,2023-03-17,70.05,92.59,560.4,-3.0549607423269105
153,131,1,2023-06-22,87.71,33.6,87.71,74.56390377380002
127,606,5,2023-02-24,42.26,95.62,211.29999999999998,-101.58542356838618
147,214,9,2023-05-17,76.43,47.06,687.8700000000001,58.41946879497579
144,136,1,2023-07-04,14.52,26.53,14.52,-47.520661157024804
129,719,5,2023-04-14,41.99,30.06,209.95000000000002,56.46582519647535
131,309,9,2023-08-14,88.2,46.16,793.8000000000001,68.41269841269842
121,694,6,2023-01-28,88.83,35.59,532.98,67.27456940222898
101,462,9,2023-05-25,45.15,57.76,406.34999999999997,-0.2879291251384331
176,961,6,2023-03-11,73.34,83.94,440.04,6.872102536133087
108,168,4,2023-07-18,86.79,37.78,347.16,67.53082152321697
169,369,3,2023-01-11,73.03,43.37,219.09,61.39942489387923
183,60,8,2023-05-16,33.78,57.15,270.24,-52.07223208999407
108,200,8,2023-02-19,14.57,37.78,116.56,-93.41111873713108
137,122,7,2023-05-01,21.89,35.5,153.23000000000002,-27.501142074006392
140,137,6,2023-05-22,20.33,98.15,121.97999999999999,-242.10526315789474
101,711,2,2023-07-16,48.13,57.76,96.26,5.921462705173491
196,507,7,2023-05-14,46.11,17.19,322.77,74.82108002602472
133,87,7,2023-03-07,94.28,19.48,659.96,87.20831565549427
123,54,8,2023-07-04,16.32,83.34,130.56,-311.45833333333337
104,180,2,2023-05-18,75.45,41.12,150.9,65.87143803843605
153,602,3,2023-07-04,66.39,33.6,199.17000000000002,66.39554149721343
138,140,4,2023-07-15,84.08,78.58,336.32,17.828258801141764
110,562,1,2023-01-05,19.41,85.09,19.41,-272.4368882019578
116,373,7,2023-07-13,22.47,19.27,157.29,50.200267022696934
184,300,6,2023-01-29,80.26,67.74,481.56000000000006,37.77722402192874
138,329,4,2023-06-14,40.87,78.58,163.48,-69.04820161487646
186,30,2,2023-08-14,26.05,69.5,52.1,-112.4376199616123
135,56,7,2023-05-22,66.25,30.7,463.75,67.19999999999999
121,752,7,2023-06-19,70.05,35.59,490.34999999999997,58.50107066381156
131,493,8,2023-06-22,24.13,46.16,193.04,-15.457936179030254
132,988,7,2023-07-14,78.15,92.59,547.0500000000001,7.6263595649392295
125,297,8,2023-08-10,76.76,98.47,614.08,-11.28191766545075
187,543,5,2023-01-27,90.68,10.88,453.40000000000003,90.07498897220997
181,211,2,2023-05-22,15.43,69.43,30.86,-264.29034348671416
183,933,7,2023-02-05,70.66,57.15,494.62,27.299745258986697
145,777,8,2023-05-02,73.61,14.92,588.88,83.76579269121042
118,860,5,2023-08-14,13.2,61.77,66.0,-288.18181818181824
163,180,9,2023-07-08,35.59,81.78,320.31000000000006,-79.6010115200899
165,655,3,2023-01-01,24.23,34.35,72.69,2.8064382996285584
143,115,1,2023-06-13,32.14,19.72,32.14,52.52022401991289
